,outlet,url,title,authors,publish_date,text
24,The Record,https://www.therecord.com/ts/sports/bluejays/2020/07/14/covid-19-situation-in-us-complicates-blue-jays-plans-to-play-at-home-official-says.html,COVID-19 spike in U.S. complicates Blue Jays’ plans to play in Toronto,['The Canadian Press'],"Tue., July 14, 2020","OTTAWA—Canada’s deputy public health officer says the federal government would be having “a different conversation” with the Blue Jays about playing regular-season games at the Rogers Centre if the United States and Canada were at similar stages in controlling the COVID-19 pandemic. Dr. Howard Njoo said Tuesday that discussions are ongoing between the Canadian government and the Major League Baseball team, but he said the issue of having both the Blue Jays and American-based teams continually crossing the U.S.-Canada border complicates the idea of hosting regular-season games. Njoo said the federal, Ontario and Toronto governments were comfortable with the measures the Blue Jays put in place to safely train as a team at the Rogers Centre. However, on the issue of crossing the border, he said Canada is in a different place than the U.S. with regards to COVID-19. “The issue of the regular season, I think, I was speaking to the potential of travel across the U.S.-Canadian border, not just the Blue Jays leaving town and coming back after a road trip but also for teams coming in, that also is obviously a totally different ball game,” Njoo said. “Those discussions are ongoing, but what I would say and you can certainly look at the data, is that the situation in Canada and the U.S. I would say from a pure epidemiological point of view is vastly different.” Njoo said while Canada typically records around 300 new COVID-19 cases daily, the United States records over 60,000 cases per day. “And certainly the situation doesn’t appear to be changing quickly in the U.S.,” he added. The Jays have stated their preference is to play at the Rogers Centre. Alternatives mentioned have been TD Ballpark in Dunedin Fla., in the middle of a coronavirus hot spot, or Sahlen Field in Buffalo, N.Y., which is not considered up to major-league standards. Dunedin is the Blue Jays’ spring-training site, while Buffalo is home to the Blue Jays’ triple-A affiliate. Njoo said even if teams visiting Toronto adhere to the same standards and protocols, the issue remains that the Blue Jays will be heading into the U.S. for road trips and coming back over the border. “If (visiting teams) do come to Canada and there’s a very tight quarantine bubble, they don’t leave the hotel and just go to the games, that’s one aspect,” he said. “But I can appreciate for the Blue Jays, for the players, that’s tough because they’ve had this very tight quarantine and work bubble for spring training here in Canada. But if they were to leave Canada and go on a road trip, it’s hard to look at all the factors involved in terms of what the risk might be for themselves leaving Canada and then coming back. “So there are lots of factors in play, and I can’t pretend to know all of the possibilities and things that need to be looked at, but that’s certainly I think a major issue in terms of travel back and forth across the U.S. border.” The Blue Jays’ season opener is July 24 at Tampa Bay. The home opener is July 29 against Washington. The 2020 season has 60 games, down from the usual 162."
25,The Record,https://www.therecord.com/ts/sports/bluejays/2020/07/13/jays-to-honour-tony-fernandez-with-no-1-jersey-patches.html,Blue Jays to honour Tony Fernandez with No. 1 jersey patches,['The Canadian Press'],"Mon., July 13, 2020","The Toronto Blue Jays will honour Tony Fernandez by wearing a uniform patch with the former infielder’s longtime No. 1 this season. The club’s career leader in games played, hits and triples, Fernandez died on Feb. 16 at age 57. The 1993 World Series winner and five-time all-star had battled kidney problems for several years. He was first hospitalized with polycystic kidney disease in 2017. Signed by the Blue Jays in 1979, the Dominican native played 12 seasons over four stints with the club. Fernandez hit .333 with nine runs batted in during the Blue Jays’ 1993 six-game World Series win over the Philadelphia Phillies. Fernandez’s name was placed on the Blue Jays’ Level of Excellence at Rogers Centre in 2001. “There are few players in the game who can impact a team and a fan base the way Tony did in Toronto,” Blue Jays president/CEO Mark Shapiro said in a statement. “Beyond his impressive career numbers, achievements, and accolades, Tony resonated with baseball fans because of how he played the game and conducted himself as a teammate. To wear a patch in his memory is to honour his exceptional life on behalf of Blue Jays fans across the country.”"
26,The Record,https://www.therecord.com/ts/sports/bluejays/2020/07/12/blue-jays-rotation-twist-might-not-change-nate-pearsons-launch-date.html,Blue Jays rotation twist might not change Nate Pearson’s launch date,['Rosie DiMannoStar Columnist'],"Sun., July 12, 2020","There will be no Nate Pearson pursuit of the starter job held by Chase Anderson, despite the veteran’s oblique injury. At least it certainly sounds that way, via Blue Jays skipper Charlie Montoyo, who disclosed Anderson’s injury to reporters on Sunday. But of course the manager doesn’t like to go anywhere near the whither-Nate question, no more so at summer training camp than four months ago at spring training camp, when the flame-throwing right-hander had observers drooling over his 100-m.p.h. heat. So, Anderson’s ailment apparently doesn’t open the door for Pearson to push his six-foot-six frame through it and into a Major League Baseball debut by the end of July. Ditto, a renaissance for the chronically elbow-stricken Ryan Borucki, also trying to crack the starting rotation. And nah, perish the thought that Pearson is being held back to manipulate his service time. Even though the gem of a pitching prospect only needs to spend just over a week off the major league roster for the club to secure an additional year of team control in 2026 — under the format prorated over a 66-day season. Montoyo claims he’ll leave that slot a pending thing, determined by how the arms show over the remaining 12 days of camp, should Anderson not be ready by the time the 60-game season launches for the Jays on July 24 in St. Pete’s versus the Tampa Bay Rays. “I love the fact all of the guys know they are competing,” said Montoyo. “We’re building them all, so they’re all going to have a chance to compete. We’ll see where we go a week and a half from now.” Anderson, said Montoyo, suffered the injury a couple of days ago. Up to a three- or four-inning pitching capacity at the moment, he may not be ready to take the starting ball out of the chute. Obliques can be touchy. The 32-year-old was acquired from Milwaukee in the off-season. In 32 games with the Brewers last year, he had an 8-4 record with a 4.21 ERA and 124 strikeouts over 139 innings. UP TO SPEED Trent Thornton was privileged to be given two keys back home during the pandemic break that cleaved a continental divide between spring and summer training camp. The first came from a buddy who turned over the key to the locked-down gym he owned, allowing Thornton to work out on the premises quarantine-alone. The second came from his old high school coach, allowed Thornton to use the playing field with one (1) other person. So, as baseball paralysis goes, Thornton could hardly ask for much more. “I feel great,” said the 26-year-old, who became an unlikely anchor in Toronto’s shredded starting rotation last year, his rookie season. “Threw the entire time I was home, so I really don’t think I missed a beat at all. With another week or two, I feel like I could just let the reins off.” The right-hander threw some 50 to 60 pitches in Sunday’s live BP session — no intrasquad game on this evening — and liked what he saw of himself, with an emphasis on the elevated fastball. With one MLB season under his belt, he’s also had a bellyful of big-league hitters at the plate, at least to the point that he no longer feels intimidated. The objective for this manic-paced 60-game schedule: “Just getting outs quick, going deeper into games, not trying to strike everyone out.” Because last year that often had him in situations where he threw upward of 100 pitches in a mere five innings. The native of Charlotte, N.C. was, back in March, presumed to be Toronto’s fifth starter, though there’s stiff competition for the job. “I want to be in the rotation as much as anybody, but you can’t take things like that for granted. I like to pitch with a chip on my shoulder. Nothing’s going to be handed to you so I just go about my business like that, just about every day.” Thornton does have one edge on his teammates. He lived all of last season at the hotel overlooking the Rogers Centre, where the team has been quarantined for this camp and may have to reside as well if the Jays are permitted to play their 2020 regular-season games in Toronto. “I know some guys aren’t ecstatic about him. But I did it all last year. It’s definitely doable. “It does get a little boring sometimes. But if that’s what we need to do to play, that’s perfectly fine by me.”"
27,The Record,https://www.therecord.com/ts/sports/football/2020/07/14/why-does-post-malone-have-a-patrick-mahomes-tattoo-now-we-know.html,Why does Post Malone have a Patrick Mahomes tattoo? Now we know,['Chris BumbacaUSA Today'],"Tue., July 14, 2020","It’s been an eventful off-season for Patrick Mahomes. The Super Bowl MVP recounted his life over the past few months — the post-season obligations, buying a new house, confronting a pandemic, supporting countrywide protests and signing a record-breaking contract worth up to $503 million (U.S.) — for a GQ story and photo shoot that published Tuesday. Mahomes revealed another important detail: rapper Post Malone now has the Kansas City Chiefs quarterback’s signature tattooed on his body. The 24-year-old told the magazine he and Chiefs tight end Travis Kelce went backstage at Malone’s show in Kansas City. A few (several) games of beer pong later, Malone bet the duo that if they won again he’d get tattoos of their names. Post Malone stuck with his word and Mahomes claims the inking took place right backstage. Here’s some more insight about Mahomes from the story: “I understand my platform,” Mahomes told GQ. “I understand that my part in the video is a big part of it.” He’d spent time with NFL commissioner Roger Goodell, who sought his perspective. Mahomes informed the commissioner of his desire to promote voter-registration efforts and that the league should have one person dedicated to helping players tap into their community activism endeavours. “So whenever you wanna help out the community, you have someone that works with the team that can help,” Mahomes told GQ. “It was a great conversation. It lasted, like, 30 minutes to an hour.” “I’ve seen how people, on Twitter, have tweeted and said, ‘Oh, you’re not full Black,’” he told GQ. “But I’ve always just had the confidence and believed in who I am. And I’ve known that I’m Black. And I’m proud to be Black. And I’m proud to have a white mom too. I’m just proud of who I am. And I’ve always had that confidence in myself.” As the son of a former Major League Baseball player, Mahomes also is aware of his privileged upbringing. “The more I mature,” Mahomes told GQ, “I’ve learned that I was blessed to be in the situation that I was in.” “I’m nowhere near where I can be,” he told GQ."
28,The Record,https://www.therecord.com/ts/sports/football/2020/07/11/eagles-penalize-desean-jackson-for-conduct-detrimental-to-the-team-following-anti-semitic-posts.html,Eagles penalize DeSean Jackson for ‘conduct detrimental to the team’ following anti-Semitic posts,['Jace EvansUSA Today'],"Sat., July 11, 2020","The Philadelphia Eagles announced Friday that they are penalizing DeSean Jackson for “conduct detrimental to the team,” following anti-Semitic posts the veteran wide receiver made on Instagram. Jackson accepted the consequences and apologized, the Eagles said. “In our many conversations with him, it has also been made clear that this is only the beginning. We have discussed a concrete plan for how he and we can heal moving forward. He understands that in order to remain on the team, he must also commit to supporting his words with actions,” the Eagles’ statement read in part. Because the Eagles are not announcing a suspension, it’s likely they have fined Jackson. Teams typically don’t announce the amount when they fine players. Jackson had initially posted a fake quote attributed to Adolf Hitler over the Fourth of July weekend. He reposted the fabricated quote on his Instagram story Monday attempting to clarify why he posted it. Following significant backlash to the posts, Jackson issued two apologies (one a video on Instagram, and one on Twitter), saying he would work to educate himself. Earlier Friday, Jackson virtually met with Edward Mosberg, a 94-year-old Holocaust survivor. “I’m taking this time to continue with educating myself and bridging the gap between different cultures, communities & religions,” Jackson wrote in his post about the meeting on Instagram. “I know he’s under the fire,” Eagles teammate Lane Johnson said of Jackson. “With everything that’s happened in the past months, I know his heart’s in a good place as far as helping the community and helping his people. Ultimately, whenever you make mistakes, you have to own up to it and I think the best thing about it now is get educated and try to make all the wrongs you did right. That’s all you can do.” “We appreciate (Jackson’s) desire to educate himself, but we all understand there is still a lot of work to be done,” the Eagles said in their statement. “We will continue to assist DeSean in this process, and we also know all of us in our organization need to listen and learn more about things that are unfamiliar or uncomfortable to us. “We must continue to fight against anti-Semitism and all forms of discrimination, while not losing sight of the important battle against systemic racism.”"
29,The Record,https://www.therecord.com/ts/sports/football/2020/07/10/cfl-submits-revised-financial-request-to-federal-government-source-says.html,"CFL submits revised financial request to federal government, source says",['Dan RalphThe Canadian Press'],"Fri., July 10, 2020","The CFL has sent Canadian Heritage Minister Steven Guilbeault a revised financial request. A CFL source said Friday the league is seeking roughly $42.5 million in aid. In April, it asked the federal government for up to $150 million in financial assistance in the event of a cancelled 2020 season due to the COVID-19 pandemic. At the time, CFL commissioner Randy Ambrosie said the league was anxious “to be accountable to taxpayers,’ and would attempt to repay a portion of government assistance through “community programs, tourism promotion, the Grey Cup, our digital channels.” The source added the new request is to cover operating costs and player salaries for a shortened 2020 season. The proposal also includes a letter of support from the CFL Players’ Association. The source spoke on the condition of anonymity because neither the government nor CFL have confirmed the request. Last month, the CFL and CFLPA began talks to amend the current collective bargaining agreement to allow for an abbreviated season. The two sides must sign off on any changes for any games to be played. But prior to the start of negotiations, the CFL presented the union with a memo outlining the conditions it wanted and a completion deadline of July 23. When asked about the revised financial request, the CFL said, “We continue discussions with the federal government including discussions on our possible return to play.” While the revision is for substantially less money, the CFL’s situation hasn’t changed much. It still requires financial assistance with revenues having dropped drastically due to the COVID-19 pandemic and expenses expected to continue to rise if it tries to play a season with no fans The CFL’s initial request of Ottawa consisted of three tiers: It called for $30 million immediately to manage the impact the outbreak has had on league business; additional assistance for an abbreviated regular season; and up to another $120 million in the event of a lost 2020 campaign. When Ambrosie spoke to a federal standing committee on finance in May, he was roundly criticized for failing to stipulate where the funds would go and not involving the CFLPA in the process. But the source said the revised proposal mirrors an authentic financial offer and contains more specific details than the original one did. The earliest an abbreviated ‘20 season will begin is September, but Ambrosie has stated a cancelled campaign also remains possible. If the CFL holds a shortened season, it’s expected to do so in a hub city. Winnipeg has been mentioned as a strong hub candidate, but the source said Regina also is under consideration."
30,The Record,https://www.therecord.com/ts/sports/raptors/2020/07/14/the-raptors-still-have-eight-games-before-the-nba-playoffs-but-everybody-is-ready.html,"The Raptors still have eight games before the NBA playoffs, but ‘everybody is ready’",['Doug SmithSports Reporter'],"Tue., July 14, 2020","Nick Nurse knows how he would like to use the eight games the Raptors will play leading up to the NBA playoffs, and it sounds like a well-scripted exhibition season. The Raptors head coach plans to use the first two or three to get his entire roster familiar with the speed of NBA games again, with lots of players getting time on the court; the middle three or so would be to fine-tune the rotation and extend the minutes for the players Nurse will rely on in the post-season; and the last couple would be to taper a bit, calm down, try to avoid injury and get some rest for the workhorses. It makes sense, but in this nonsensical resumption to a season delayed four months, when everything is new and no one knows how it will all unfold, it may not be possible to pull off. “That would be my initial game plan, but obviously the ball goes up and everything changes, usually,” Nurse said on a conference call.  Figuring out how to use the “seeding games,” as the NBA is calling the final segment of the aborted regular season, will be a struggle for each of the 22 teams gathered near Orlando, Fla.  For 12 of those teams, the playoffs are already a guarantee and the only things to play for are seeding — starting with a doubleheader on July 30 — and game rhythm. How much seeding really matters is debatable since no team will have anything close to a “home-court advantage” on any of the three floors the NBA will use at the Disney/ESPN campus. The Raptors have a difficult schedule for the eight games left in the season. They will open against the Lakers on Aug. 1 and also face the Milwaukee Bucks, Boston Celtics and Philadelphia 76ers, all tremendous opponents. It should give them a good indication of where they stand. “I like the schedule,” Nurse said. “I like to see the Lakers again and Milwaukee again, just to get a feel for them again. I think we’re playing really quality teams. I think every team we’ve got is a playoff team. Obviously those are quality teams. “I like it.” The players would like Nurse’s approach to ease into the final eight games with little or no pressure. None of them have played meaningful five-on-five basketball since the middle of March. “You can’t try to adjust this, that and the other. You have to have that same approach each and every game and figure it out as you go,” Raptor Norm Powell said. “It’s going to be a different feel with no fans and all of that, but the main focus is getting ourselves back to the level where we want to be and be able to compete and fight for a championship.” The Raptors are counting on their experience to get them through the most unusual circumstances, because every key member of the rotation went through 10 weeks of intense competition in the championship run of 2019.  “(The players) came here in great shape and, as soon as we got here, everyone was starting to put in work,” Serge Ibaka said. “I’ve been in the league for 11 years. You can see when people (are) locked in and they are ready mentally and when they are not. “So I can tell you right now, mentally, everybody is ready.” The Raptors, who opened camp in Orlando on Saturday after training in the Naples/Fort Myers area, were limited to small group workouts before joining the NBA bubble. It was frustrating not to have five-on-five time, but it’s not like it was going to change what the Raptors are or what they do before the games begin. It’s the same for their eight opponents: all good teams, legitimate championship contenders, staying true to themselves. “The teams that we’re going to face are probably going to be consistent toward who they were during the season,” assistant coach Adrian Griffin said. “When we play Milwaukee, you’ve got to prepare for Giannis (Antetokounmpo). He’s going to be Giannis. When we play the Lakers, LeBron (James) is going to be LeBron, Anthony Davis is going to be Anthony Davis. “We know these guys. They know us. We’ll prepare the best way we possibly can and let the chips fall where they may.”"
31,The Record,https://www.therecord.com/ts/sports/raptors/2020/07/13/how-kyle-lowry-the-raptors-undisputed-alpha-male-helped-write-the-rules-for-the-nbas-return.html,"How Kyle Lowry, the Raptors’ undisputed alpha male, helped write the rules for the NBA’s return",['Doug SmithSports Reporter'],"Mon., July 13, 2020","Kyle Lowry leads in his own inimitable fashion. He is a bit prickly and something of a contrarian, not one to suffer fools gladly, and completely unwilling to bend to authority when he feels something is amiss. It makes him the perfect leader for this group of Raptors in this most unusual of NBA seasons: a veteran who questions everything that he feels needs to be questioned, someone the other players want to follow because of what he does on the court and, really, the conscience of the team. Ha arrived at the NBA’s Florida campus on the Disney grounds in excellent shape and ready to work. He showed up having played a significant role in the entire operation — from medical testing protocols to living conditions — and if he’s ready to go and content, the whole organization is ready to take its lead from him. For a team chasing a second straight championship, having the undisputed alpha male on board is immeasurably important. “I think Kyle is an incredibly smart, intelligent person, so when something isn’t quite right he’s going to bring it to your attention,” coach Nick Nurse said Monday. “I’m good with that. Listen, this is a partnership and a communication thing. It’s ‘we’ trying to get to some place. Feedback is important.” Lowry is certainly going to give it. In all matters. As a member of the players’ association competition committee, he worked with the league in setting up every facet of life for the 22 teams that are now gathered near Orlando for the resumption of the suspended season later this month. He was involved in developing testing protocols, scheduling, what is allowed and what’s not, and has made it clear to his teammates how important that is. He is the franchise’s conduit to a healthy existence. “It was interesting to come up with some of the concepts and to talk that over, and understand (not just) what we’re trying to do but how we’re trying to do it, and make sure that it’s done the right way for all the players, coaches, and it’s (as safe as) we possibly can do it,” Lowry said in his first group interview since the league suspended the season in March.  “I think that we’ve done a good job so far with the safety aspects, the health aspects. I think there’s definitely going to be some adjustments that need to be made, but that’s the one thing about our league and our professionals, is that we make adjustments on the fly and we’re able to.” So far, Lowry’s been more than pleased with how things are going and the Raptors have been more than pleased with his actions — on and off the court. They want him to lead and they need him to be the same player who helped Toronto to a championship more than a year ago. In the latter regard, they’ve never had a healthier, more rested Lowry going into the playoffs than they have now and they plan to ride him hard. “He’s just smarter in that way, and I think he’s got tremendous confidence,” Nurse said. “And I think as well he knows he’s got to be kind of a main cog, right? … You know he’s always going to play hard and make the defensive plays, but he’s got to be a main factor in the offence and he kind of carries himself that way this year a lot more.” There is an undeniable joy to the way Lowry conducts himself on the court, even if it is sometimes masked in an intensity that’s off the charts. The way he plays — taking charges and making big shots when he has to, but ceding the spotlight when that’s needed, too — rubs off on his teammates and now that he’s back among them, he’s whole again. He loved the break to spend time with his wife and two young sons at their Philadelphia home, but he’s happy to be back on the court with his peers. “You wanted to be more careful. You wanted to be in a situation where you want it to be safe, and understand that you have to be safe with your family,” he said. “But right now, it feels great to be able to get back on the basketball floor with your guys, your teammates — kind of getting the camaraderie back together and being around, and knowing that you’re about to do your job.” And safely. First and foremost, safely. “I think our protocols and our health and safety measures have been top notch. I think this thing will work perfectly,” he said. “The league, the players’ association, (have done) a phenomenal job of making sure that we’re doing everything that we can possibly do to make sure that we’re healthy, we’re safe and we’re in an environment where we can be successful and do our jobs at a high level.” And if he’s a bit thorny at times — like the four or so instances where he mocked reporters in a 13-minute conversation — that’s divorced a bit from his persona as a teammate. “I think he’s only thorny with you guys,” Nurse joked. “He is in tremendous shape. He’s practising hard, shooting the ball at an incredible rate. He looks great. I haven’t sensed the thorniness, so there you go.”"
32,The Record,https://www.therecord.com/ts/sports/raptors/2020/07/12/the-transformation-of-marc-gasol-puts-the-raptors-in-even-better-shape-for-the-nbas-restart.html,The transformation of Marc Gasol puts the Raptors in even better shape for the NBA’s restart,['Doug SmithSports Reporter'],"Sun., July 12, 2020","Nick Nurse once joked that the new-look Marc Gasol was “chiselled,” and Norm Powell suggested the veteran Raptors centre looked more like a Barcelona soccer player than a basketball professional. The difference in Gasol, as least judging by photographs dotting various social media sites, is truly stark and the descriptions and observations are apt. Gasol is noticeably thinner, absolutely more muscular and apparently fitter than he’s been since he arrived in Toronto from Memphis about 18 months ago. But he’s also 35 years old and spent most of the interrupted NBA season fighting a nagging hamstring injury. No matter what the pictures look like or what his teammates and coaches say, erring on the side of caution with him these days makes the most sense. “Marc went for a good stretch of practice — the main bits — and just like I suggested, took himself out to kind of ease into it,” coach Nurse said Sunday after the Raptors’ second practice at the NBA campus on the Disney grounds just outside Orlando, Fla. “I think OG (Anunoby) did later on in the practice as well.” That’s why Gasol begged out of an expected electronic chat with the Toronto media: He’d left the practice facility well before the cameras were turned on. Nothing nefarious, Nurse said. Just a logistical issue after the player had done his work. It’s going to be that way for a handful of Raptors in the three-week period preceding the “seeding games” — starting Aug. 1 against the Los Angeles Lakers — that will signal the full resumption of the NBA season. “It’s a little similar sometimes to when you’re with the national teams. You go hard for a few days and then you might pull guys out and start sprinkling in some days off around the board, and Marc is certainly a candidate for that,” Nurse said. “Obviously I would even put Pascal (Siakam), OG, Freddy (VanVleet), Kyle (Lowry) into that group, too. Serge (Ibaka). “We’ll probably monitor it individually, but almost mandate some days off in there, again, to let their bodies kind of regroup for a full day and recharge as we get back here early.” But Gasol is the most important asset to protect because of his age and the sheer amount of basketball he’d played, for the Raptors and in Spain’s world championship run before the injuries that wrecked almost all of his 2019-20 season. He’s too valuable to the team, too integral to whatever success the Raptors will have, to overwork him now — no matter how good or healthy or thin he is. “He looks really, really good. He’s moving really well,” teammate Terence Davis II said. “He looks like Prime Marc to me, so I don’t know, man. It’s scary.” Gasol’s skills are undeniable and vital for the Raptors. The seven-footer is one of the best passing big men in the NBA — his ability to facilitate Toronto’s offence gives it an extra dimension most teams don’t have — and he is the club’s defensive anchor. Keeping him healthy, no matter what his body type is, and expanding his contribution is part of the plan in the training camp portion. “I think there’s probably some baskets in him in the fourth quarter or down the stretch (and we’ll) play a little bit inside out through him as well, because … any time we can get him the ball, good things happen,” Nurse said. “Not necessarily buckets from him, but good things happen.  “But (it’s) probably good to see if we can get his usage rate up. I’m working on it. I’m not sure it’s going to happen, but it is a thought in the forefront of what we’re doing.” Gasol will eventually spend time with the media and go through how and why he undertook this transformation so late in his career. It hasn’t been a hot topic of conversation while the Raptors have been working out in Florida, but Nurse said it has come up in casual chatter. “I did ask him about what was the key, what’d you do, and he just said: ‘Man, it was consistency,’” the coach reported. “With the situation we’ve all been in in the last four months, you take out the games and all the long road trips and the late-night flights, and all the things that factor into making fitness and nutrition a little harder … and he just said it was a consistent rhythm: eating at the same time every day and eating very healthy, obviously, and all that stuff.”"
33,The Record,https://www.therecord.com/ts/sports/golf/2020/07/10/collin-morikawa-builds-big-lead-at-muirfield-village-before-storms.html,Collin Morikawa builds big lead at Muirfield Village before storms,['Doug FergusonThe Associated Press'],"Fri., July 10, 2020","DUBLIN, OHIO—Among the lessons Collin Morikawa took away from missing his first cut as a pro was that his reliable cut shot had left him. He found at it Muirfield Village, and suddenly looks as though he’ll be tough to catch at the Workday Charity Open. Morikawa ran off four straight birdies after making the turn Friday, finished with another birdie and shot 6-under 66 to build a four-shot lead over Sam Burns (66) in the storm-delayed tournament. His 13-under 131 was one shot off the course record set by Jason Dufner in 2017 at the Memorial. The Workday Charity Open, which replaces the cancelled John Deere Classic for this year only, has been set up a little easier than it will be for the Memorial next year, with slightly slower greens and rough that isn’t quite as high or thick. Morikawa is still playing a different brand of golf than anyone else. Through two rounds, he has 15 birdies and an eagle. His four bogeys have come from silly mistakes that are bound to happen. Ian Poulter, back at Muirfield Village for the first time since 2009 because of a reconfigured schedule brought on by the COVID-19 pandemic, had a 69 and joined Chase Seiffert (69) at 7-under 137. The second round had a pair of 75-minute delays because of the rumbling thunder and lightning that seems to appear whenever the PGA Tour is at Muirfield Village. “Who knows who’s going to take it deep today?” Morikawa said. “Whether I have the lead or not, I’ve got to go into the weekend feeling like I’ve got to make the same amount of birdies I have the past two days. I feel like there’s a lot of birdies out there for me especially, the way I’ve been hitting it.” Morikawa, who turned pro just over a year ago after graduating from Cal, is making his debut at the course Jack Nicklaus built, and perhaps it’s no coincidence that Nicklaus was famous for hitting a cut. “I had heard from a lot of people before, this course was going to suit a left-to-right shot, anyway,” Morikawa said. “Obviously, Jack hit that, and I think it does. But I’ve been able to leave myself some really good numbers into approach shots. I’ve been keeping myself in the fairway for the most part, and that obviously helps.” Among those playing in the afternoon, Jon Rahm and Brooks Koepka first had to worry about making the cut after sluggish starts. Koepka started at 2 over. Rahm was at even par. Phil Mickelson had another exciting day, minus the meltdown at the end of his round. He opened by chipping in for birdie and making a 12-foot eagle putt. With the tee moved forward on the 14th hole, the par 4 guarded by a pond right of the green, he hit driver to 10 feet and had to settle for birdie. And right before the first batch of storms arrived, Mickelson felt the wind shift and get stronger, so he took driver on the par-5 fifth and whaled away over the trees and just inside backyard fences. It settled in the rough, but it left him only 114 yards away and a pitching wedge to the green. The speed of the greens fooled him, and he repeatedly left putts short. Even so, he managed to post a reasonable number. Jordan Spieth wasn’t as fortunate. He took double bogey on his 17th hole, the par-3 eighth, and was likely to miss the cut. Morikawa had made 22 cuts in a row to start his pro career, a streak that ended two weeks ago at the Travelers Championship. That was three short of the streak Tiger Woods put together when he turned pro. But the 23-year-old Californian was more interested in low scores than simply getting in four rounds and a paycheque. “At the end of the day, you’re out there to win tournaments,” he said. “If you miss the cut, make it by whatever, you just want to learn from each week. And like I said, I learned a lot from those two days missing the cut than I have in a lot of events so far when I’ve been finishing whatever.” This one caused him to take a closer look at what was lacking in his game, instead of being reasonably content with a solid finish. “I think sometimes when something really doesn’t go your way, like missing a cut, it just stands out a little more,” he said. Somewhere along the way, he couldn’t rely on his cut shot, allowing him to aim some 6 yards left of his target and fade it toward the pin, no matter where it was located. It was after his practice round Wednesday that he figured out what was missing, and he went back to an old drill of sticking his glove under his left arm. It’s a rotational drill, and it paid off. He had to wait until the storms to see if anyone could catch him, with the second round not likely to end until Saturday."
34,The Record,https://www.therecord.com/ts/sports/golf/2020/07/10/mackenzie-tour-announces-four-tournaments-for-pro-golfers-residing-in-canada.html,Mackenzie Tour announces four tournaments for pro golfers residing in Canada,['The Canadian Press'],"Fri., July 10, 2020","The Mackenzie Tour announced on Friday it will hold a series of four tournaments for professional golfers residing in Canada. The official Mackenzie Tour season was cancelled along with the PGA Tour China and PGA Tour Latinoamerica schedules because of the COVID-19 pandemic. The tournaments announced Friday are set for Langford, B.C., and Caledon, Ont., in August and September and will be held under the direction of the Mackenzie Tour and its staff. The Canada Life Series will feature two 54-hole events at Bear Mountain Golf & Tennis Resort Community in Langford on Vancouver Island and two more at TPC Toronto at Osprey Valley. Fields will consist of Canadian professionals and elite amateurs, as well as Mackenzie Tour members, regardless of citizenship, who are already in Canada. Officials anticipate field sizes between 90 and 120 players, with purses set at $50,000 per event."
35,The Record,https://www.therecord.com/ts/sports/golf/2020/07/09/canadians-adam-hadwin-nick-taylor-lead-the-way-at-pga-tour-event.html,"Canadians Hadwin, Taylor and Sloan near the top at PGA Tour event",['The Canadian Press'],"Thu., July 9, 2020","DUBLIN, OHIO—A trio of Canadians are near the top of the leaderboard following the opening round of the PGA Tour’s Workday Charity Open on Thursday. Adam Hadwin of Abbotsford, B.C., posted the best score among Canadian golfers with a 6-under 66. He’s one stroke behind leader Collin Morikawa, who shot a 7-under 65. Nick Taylor, also of Abbotsford, was in a group of four golfers two shots behind back at 5 under, while Roger Sloan of Merritt, B.C., shot a 4-under 68 Thursday. He is in an 11-way tie for seventh place. Taylor is playing in his first tournament on tour since the PGA restarted last month during the COVID-19 pandemic. Hadwin, who shot his eighth consecutive round in the 60s, is coming off a tie for fourth last week at the Rocket Mortgage Classic in Detroit. Mackenzie Hughes of Dundas, Ont., shot 2-under 70, while David Hearn of Brantford carded a 71. Hadwin bogeyed his first hole before reeling off seven birdies. “Even the first two weeks back, I felt like I played some pretty decent golf. I just kind of made some rusty mistakes,” Hadwin said. “I’d hit a ball out of bounds or in the water where I shouldn’t have or maybe try to get too much out of a shot, whereas I think last week it kind of came together. I was doing a lot of the similar things, but I didn’t make any of the mistakes. I felt like there were times last week where I probably could have gotten a few more shots, but I really didn’t have any risk. It was kind of a free-flowing easy-type round and just not a lot of stress. When you can do that through multiple weeks, it helps a lot.” Taylor took time off as the tour restarted to be with his eight-month-old son. “Obviously the break was great timing for a lot of reasons ... Have a bit of a cushion, take some more time off, I just really enjoyed being home, so just waiting an extra few weeks, (it) was great to be home,” Taylor said. “Yeah, I’m excited to get back out here and play, but it was nice to be home.” Correction - July 10, 2020: This article was edited from a previous version that mistakenly said Adam Hadwin posted the highest score among Canadian golfers with a 6-under 66. In fact, he posted the best score amongst Canadian golfers. "
