,outlet,url,title,authors,publish_date,text
112,The Record,https://www.therecord.com/entertainment/art/2019/10/17/homer-watson-house-gallery-welcomes-new-director-and-curator.html,Homer Watson House & Gallery welcomes new director and curator,['Waterloo Region Record'],"Thu., Oct. 17, 2019","KITCHENER — Homer Watson House & Gallery has announced the hiring of Tabatha Watson as its new director and curator. Watson was born in Ontario, received her undergraduate degree in British Columbia then moved to the United Kingdom where she completed a master of arts degree in maritime archeology from the University of Southampton. She has no known familial links to the artist Homer Watson, in whose former home the gallery is located. Watson most recently worked as senior house steward at Wimpole Estate, National Trust, in Cambridgeshire, England. Her job entailed co-ordinating exhibitions while also caring for the historic buildings and its collections. She previously worked at several museums and galleries, including the National Maritime Museum in London, the Royal Tyrell Museum in Alberta and the Peel Art Gallery, Museum and Archives."
113,The Record,https://www.therecord.com/entertainment/art/2019/09/16/artists-among-us-cambridge-artist-finds-inspiration-in-lake-erie-town.html,Artists Among Us: Cambridge artist finds inspiration in Lake Erie town,"['Valerie Hill', 'Waterloo Region Record']","Mon., Sept. 16, 2019","Cambridge artist and musician Shauna Proctor had an idea for a gallery/café and she wanted it located in a unique place, an inspiring place far from the bustle of Waterloo Region.  Her first choice was Port Dover, the lovely but expensive town on the shores of Lake Erie.  The building she had her eye on sold before she had a chance to put her foot in the front door. Big disappointment. Then a real estate agent suggested the village of Port Rowan, west of Port Dover, a place rather sleepy and consequently lacking the traffic and hoopla of the larger town, though thousands of tourists do visit every year. It was 2017 and Proctor was excited when she first walked through the building, located on the main drag overlooking the harbour.  It had the right bones, a big backyard and enough space for an art gallery, retail shop and café, plus a little spot for a performance stage.  ""I wanted to be surrounded by art and music and I wanted to live near the water,"" said Proctor, who opened The Gallery Art Bistro earlier this year.  The name of her new business is tattooed on her forearm. ""The purpose of the gallery was to support arts, visual arts and musicians,"" said the mother of two adult sons.  ""I needed a buy-in from the community and the artists."" And she got it, with only a bit of pushback from a couple of local residents who were unsure what this outsider was bringing to their quiet village, she says. Once she had all the municipal permissions in place and contractors hired, Proctor rolled up her sleeves and set her hands and imagination to work. She would need both. For 14 years the 1924 building had been a discount store, its faded walls crammed to the ceiling with stuff.  Redeveloping would be a huge project but for the artist who usually works in acrylic on canvas, she saw the space as a giant art project, a challenge. ""I saw beyond the clutter,"" she said. During the renovation she found one lovely surprise that would form a foundation for the look of the place: An interior brick wall covered in sea foam green paint. She scraped off just enough to give the wall a distressed but modern feel. Perfect, thought the 50-year-old, who used the green throughout the bistro, set against the white freshness of Ikea furniture.  She also included a basket of various percussion instruments, such as shakers, for customers to play along with musicians at weekly open-mike nights. It's not really surprising that the artist proved so entrepreneurial. Proctor grew up in Cambridge. Her father, Larry Olney, owned eight A&W restaurants and though she worked in the family business for a while, it really wasn't what she wanted to do. For a decade, Proctor worked as a paramedic in Mississauga.  In 2003, she suffered a serious spinal injury and was relegated to desk duties, though even that proved too painful. So she quit.  Following surgery in the United States, Proctor returned to school, first studying business at Wilfrid Laurier University then marketing at Conestoga College, where she won a provincial award in 2009 and worked in marketing for five years.  Proctor said this background in business and marketing gave her the edge she needed to launch the gallery. In terms of art, she had studied in college for a year before joining her father's business. While recovering from surgery, she returned to the canvas full time. By 2016, Proctor was starting to take her work into the public, an experience she described as ""terrifying putting yourself out there.""  But her art with its whimsical animal, nature and musical themes — plus use of brilliant colours — caught the eye of buyers. ""People starting telling me 'You're good,' "" she said. ""I've always had art in my life."" She is already making plans to expand the bistro, including hiring a chef to create a menu, and she has collaborated with several artists and businesses from Cambridge, such as Monigram Coffee Roasters, a company that helped set up her café and train the baristas.  Plus, she carries works from Hilborn Pottery Design and treats from Reid Candy and Nut Shop, both from Cambridge, and she has hosted several local and Guelph musicians.  ""Most of the other art is mine except three artists local to the Port Rowan area,"" said Proctor, who divides her time between her house in Cambridge and an apartment across the street from the bistro. vhill@therecord.com Twitter: @HillRecord"
114,The Record,https://www.therecord.com/ts/entertainment/visualarts/2020/07/11/elisapee-ishulutaqs-tusiarvik-bridges-the-past-and-the-present.html,Elisapee Ishulutaq’s ‘Tusiarvik’ bridges the past and the present,['Deborah DundasBooks Editor'],"Sat., July 11, 2020","Our past and our present live together. It may seem there’s a huge chasm between them, but the space is much less than we think. As we begin to come together again with family and friends — with our community — we talk about the life we lived before the pandemic and look to the life we might live after. Between Before and After lies what is possible. It’s a space to think, to reflect, to dream, to innovate. It is the space, perhaps, where there is a stillness, like that needed for prayer. These are lessons captured by Inuit artist Elisapee Ishulutaq and her painting “Tusiarvik (A Place for Prayer)” — in which an understanding of what went before leads to innovation and creation. “As an artist who participated in the founding of the print studio in Pangnirtung (in Nunavut), Ishulutaq is recognized as a pioneer of artmaking in her community and thus given the respect due an elder,” Christine Lalonde wrote of Ishulutaq, who died in 2018, in the catalogue “Builders.” “Despite being the elder in the group, Ishulutaq emerged as the most capable and ready to experiment … New directions are not only taken up by emerging artists, they are pursued actively by elder artists whose technical experience allows them to adapt processes to new media with confidence and perhaps innovate further than their younger contemporaries,” wrote Lalonde, associate curator of Indigenous art at the National Gallery of Canada. In “Vision, Space, Desire: Global Perspectives and Cultural Hybridity,” Indigenous artist and curator Jolene Rickard, quoted by Lalonde, notes that Indigenous artists “have densely packed cultural survival kits that transfer knowledge from one generation to the next, despite unremitting attempts at genocide, culturacide, and other forms of political and philosophical erasure. Native communities or nations have something the world needs to know about: the insight of continuity.” Instead of forgetting the past, we must learn from it. Let us share our stories, our experiences; let the time we’ve spent become part of our collective knowledge. Then we can weave the past and present in a future that has learned its lessons."
115,The Record,https://www.therecord.com/ts/entertainment/visualarts/2020/07/10/want-to-learn-more-about-black-art-these-toronto-curators-can-help-you-find-it.html,Want to learn more about Black art? These Toronto curators can help you find it,['Sue CarterSpecial to the Star'],"Fri., July 10, 2020","On Canada Day, a group of 16 artists gathered in Kensington Market to produce a colourful street mural, each painting a letter of “Black Lives Matter” on Augusta Street in their own unique style. For some passersby, this may have been their first encounter with work by local Black artists. While more people are examining the books on their shelves and the TV shows they stream for anti-Black racism, visual arts consumption is often ignored. For those who want to start buying Black art but don’t know where to start, we asked four curators for their advice. Check out alternative spaces and you might find the next star. If it hadn’t been for COVID-19, this would have been the third year that freelance photographer and videographer Tiana Smith curated a Pride month show at 187 Augusta dedicated to artists who “push the boundaries of society by existing and creating their art as 2SQTBIPOC.”  Smith, a stylist who always has a camera in tow, credits the show with opening up opportunities for her own portrait photography at larger venues like the ROM.  “When I look around, other than Church Street, I haven’t really seen a lot of queer Black people being able to take up space and sharing their work in a way that isn’t tokenizing them or making them feel small,” says Smith. “I’m really proud of the way my work showcases women of colour and other people who aren’t of the norm. When I’m able to showcase queer folks and what they actually look like, I’m advocating for more representation for queer people.” Keosha Love’s spoken word practice, poetry and art curation intersects with her work as an activist and as the founder of Our Women’s Voices, which aims to create safe spaces for marginalized women through community. The recent Ryerson University grad has already appeared in several major brand campaigns by the likes of Nike and Absolut, who have recognized Love’s multi-faceted work. Love recommends that, before taking a trip to a major gallery, people spend time online seeking out artists through their websites and Instagram.  “Most don’t have the liberty of getting a gallery showcase; those things are privileges that not all BIPOC artists have,” says Love, using the acronym for Black, Indigenous and people of colour. “Try searching up some local BIPOC artists and go to their websites. It’s the best way to support them.” Love’s advice is backed by numbers. Recently, Palestinian-Canadian artist Ibrahim Abusitta published a spreadsheet on Instagram in which he tallied the number of artists who are Black, Indigenous or persons of colour represented by Toronto commercial galleries. Of the 18 galleries surveyed, only 11 of the 454 artists Abusitta counted are Black. Some of those artists are dead. This abysmal number was not a surprise to John Samuels (a.k.a. rapper Just John), artistic director of the arts coalition Blank Canvas, which won a $20,000 Toronto Arts Foundation Award last year for its work with marginalized youth. While much of the public discussion right now is centred around anti-Black racism in specific cultural institutions and the systems that have kept artists’ work out of galleries and collectors’ hands, Samuels believes it’s time to think bigger. He sees an opportunity to completely reinvent the art world, top to bottom, including how art is purchased. “People who want to buy Black artists’ work also need to reimagine how they’re supporting artists and how they’re supporting Black communities,” he says.  Samuels suggests investigating grassroots arts organizations like Blank Canvas, the Black Legal Action Centre or the Nia Centre for the Arts, which just announced plans to build Canada’s first multidisciplinary centre for African-Canadian art. “I think it’s really about having willingness to learn and educate yourself because if you don’t know who the artist is, or where this artwork is coming from or the rootedness of it, it’s out of sight, out of mind,” Samuels says. Artist and curator James Hewitt understands that, for many people, walking into a commercial gallery and asking about artworks can be an intimidating experience. The OCAD University grad cut his teeth at various spaces, including stints assisting Paul Petro and beloved late Parkdale gallerist Katharine Mulherin, immersing himself in all aspects of the business. Hewitt is now preparing to open his own gallery, The Run, this month in the Runnymede and Annette neighbourhood.  Together with his business partner, photographer Michael Jewer, Hewitt envisions a space that makes people feel at ease. He selected his initial stable of Black and Indigenous artists — many of whom he’s exhibited with in the past — for their “dynamic perspectives and ideas.”  Hewitt, whose own expressive figurative charcoal drawings will also be exhibited at the gallery, recommends that new collectors start small with original works. “Build patronage with the artists that you admire. If you can, try to build a friendship or relationship,” says Hewitt. “Try to have real conversations with them so that it takes some mythology away from the artist and it makes them less intimidating. You can learn a lot about their work just through talking.” Here are five artists to start your search: Jacquie Comrie Dubbed the queen of colour, Comrie’s vivid geometric murals and canvases make you feel good, thanks to her grounding research on the healing power of colour on mental well-being. Website: jacquiecomrie.com Patrick Lightheart A perennial favourite at the annual SNAP Toronto photo auction, Lightheart’s award-winning digitally manipulated cityscapes suggest a stylistic Metropolis and pure escapism. Website: patricklightheart.com Oreka James One of Hewitt’s favourite artists, James’s paintings and prints focus on the complex experiences of Black female-identifying people and their bodies. One to watch, their painting appeared on the cover of Canadian Art less than two years after they graduated from OCAD U. Instagram: #orekajames Cozy DQ Smith is a fan of Cozy DQ’s striking portrait photography, her fundraising images of the Black Lives Matter protests, and her partnership with fellow artist Vonny Lorde on the Exposure Toronto Studio Fund project to support emerging artists. Instagram: @cozydq Adeyemi Adegbesan Samuels urges people to check out Yung Yemi’s powerful Afrofuturistic portraits, one of which recently made an appearance in the background of Usher’s video for “Don’t Waste My Time.” Website: yungyemi.com"
116,The Record,https://www.therecord.com/ts/entertainment/visualarts/2020/07/04/art-students-creations-refresh-our-perspective-even-when-only-viewed-online.html,"Art students’ creations refresh our perspective, even when only viewed online",['Deborah DundasBooks Editor'],"Sat., July 4, 2020","With no one to see the art, does the message get lost? If we can’t be with people, do we forget how to connect? No. Instead, we find new ways of sharing and understanding each other.  The students at Etobicoke School of the Arts, like other pupils honing their creativity across the city, the country and the world, usually have a year-end exhibition. They show and sell their work, hold a Portfolio Day to showcase the fruits of their labour and create connections with the larger, outside world.  This year, the Class of 2020 has taken the sale online.  “The tension with teaching and having the sale online is the loss of personal interaction with other people,” observes Matthew Varey, head of contemporary art at the Toronto high school. “We are used to engaging with brilliant, creative, humble, powerful and ambitious people every day. That is the loss I am feeling, and the one I hear from the students that is being felt most deeply.” For Ella Webber, the just-graduated Grade 12 student and young artist who painted this portrait of “Charlotte,” her art is a way of connecting with her peers, with the people she encounters in the world each day. She creates large-scale portraits — the size of the art, she says, “increases the intimate connection that I share with it, strengthening my personal bond with my subjects and allowing my paintings to take on a life of their own.  “Through portraits I’m working to understand the complexities, nuances and possibilities of human connection.”  In exhibition, her portraits command our attention. The people in them demand we see their perspective and understand their stories.  These students are graduating to a wider world. By supporting them in their creativity and understanding the way they see the world, together we can all graduate to a better one.  To see the exhibition, learn more about these young artists or to buy a painting, go to the online sale at www.esava.ca. Half of the sale price goes to the students and half to the school — to inspire and support more students to create, and in so doing to encourage all of us to see the world through fresh eyes. "
117,The Record,https://www.therecord.com/entertainment/books/2020/02/01/in-the-margins-residential-schools-failed-to-take-the-indian-out-of-the-child.html,In The Margins: Residential schools failed 'to take the Indian out of the child',['Special to Waterloo Region Record'],"Sat., Feb. 1, 2020","""Injichaag — My Soul in Story,"" Rene Meshake with Kim Anderson, University of Manitoba Press (281 pages, $24.95 paperback) Rene Meshake is an Anishinaabek visual artist, poet and musician, and a survivor of the Indian residential schools, alcoholism and homelessness.  He collaborated with University of Guelph professor, Kim Anderson, on ""Injichaag,"" a collection of his poetry, paintings and autobiography, released last December. The two of them shared the stage Dec. 3 in a series on Indigeneity for Third Age Learning in Waterloo. He played a native flute, read a few of his poems and told stories from his life. That he was well-received is an understatement: more than 60 copies of his book were sold that day! I contacted him after the Waterloo event and we met in the art-filled living room of his Guelph home on Jan. 22, which turned out to be his 73rd birthday. There are many books now exploring the cultural genocide dealt by the Residential Schools in Canada. ""Injichaag"" is one in which the nuns in Meshake's Longlac Indian Day School failed ""to take the Indian out of the child,"" as Sir John A. Macdonald had demanded in establishing the mission of the residential schools and the Indian Act.  Meshake was blessed by having lived on the land with his grandmother (Nookomis) for his first 10 years, before entering the infamous school. And then by having a Mother Superior who was more interested in helping him discover his talents (via penmanship and art) than in eradicating his background. But he was sexually abused by a Catholic lay brother and could not rise above the shame to report his abuser. Nevertheless his twin matriarchs — grandmother and nun — were key to his survival, and a spirituality today that blends native and Catholic elements. The facts of Meshake's life are recorded in Anderson's introduction, a more linear version of the anecdotes and word reclamations that make up the rest of the book. He was born in 1948 in Nakina. His mother took him home the next day to Aroland, part of the Longlac reserve settlement near Geraldton in northern Ontario. His grandmother provided his ""bush education"" in between periods at the native schools in Aroland and Longlac. From 1955-66 he was sent to the McIntosh residential school in northwestern Ontario. This period was the peak of residential school enrolment: in all, 150,000 children were interned between the late 1800s and 1996.  Very little of his school life there is included in ""Injichaag."" Anderson explains that Meshake's feelings of shame and inferiority were consistent with the body of literature about residential school life. His poor self-esteem was worsened by the deaths of his mother in 1960 and grandmother the following year. He did manage to finish high school in Thunder Bay and, at age 18 in 1966, enrolled in graphic design at Sheridan College in Toronto. What followed graduation were years of wandering, including work as a firefighter and tree planter with his father in Geraldton, and as a graphic designer. But he was medicating his rage and depression with alcohol. He married in 1978 but left his wife and stepchildren in '83, ending up on the streets in Winnipeg for three years and then six years of homelessness and alcoholism in Toronto. The turning point, as he tells it in the story ""Eshpinadaa,"" came in 1991. He waited for a store in Chinatown to open so he could buy a jug of Chines cooking wine to share with his buddies. He looked up at the street sign for Spadina Avenue and realized it was an Anishinaabe word Shba'-dinnaa, meaning rising hills or mountaintop. ""I cried out to the Creator, Give me life or death, no matter how! Do whatever it takes! I don't give a s---!"" It was at the burial of his best friend, who had died in an alcoholic coma, where Meshake buried his past. From there he found an Anishinaabe health clinic and a social worker named Alex who mentored him into sobriety via three native healing lodges. ""So that word Eshpadinaa has been very significant on my journey. Because you worship the Creator on a high hill, on a high place. And I've been climbing the hill ever since."" He also had a dream around that time in which his ancestors told him not to be afraid of his words. This book ends with a five-page glossary, a reminder of all the Anishinaabek words he teaches the reader and reclaims for himself. It was during his recovery that Rene met Joan, a social worker, who would become his second wife. He credits her with helping him maintain his ""fast"" from alcohol and build a home together in Guelph. The recent Truth and Reconciliation payment to residential school survivors went to paying off his mortgage and investing in computers, art supplies and musical instruments. Currently he is collaborating via the internet with a native composer in British Columbia. He hopes to put some of his Anishinaabek words and poems to music for a cabaret-style performance.  After our interview he was flying with Joan and Anderson to Winnipeg to launch his book at the International Writers Festival. ""Seven generations from now, I hope my people will read this book written by their ancestor. This is my legacy, something that will outlive me.""  ""Injichaag"" is a soul journey that reverberates with me, part of the path of decolonization and reconciliation. Happy Birthday, Rene! Chuck Erion is the former co-owner of Words Worth Books, Waterloo"
118,The Record,https://www.therecord.com/entertainment/books/2020/01/03/chuck-erion-a-pilgrimage-to-eternity.html,"Chuck Erion: ""A Pilgrimage to Eternity""",[],"Fri., Jan. 3, 2020","""A Pilgrimage to Eternity"" by Timothy Egan (Viking, $37.00 hardcover, also ebook, 367 pages) Many, many people (over 300,000 in 2017) each year hike the Camino de Santiago in Spain. I can even count half a dozen Camino pilgrims among my friends. But I had not heard of Via Francigena, the pilgrimage which runs from Canterbury to Rome, until reading Timothy Egan's book, released in October. Egan is a Pulitzer-winning reporter and columnist for the New York Times and author of eight other books. He grew up in an Irish-American Catholic family but his relationship with the church is, well, complicated. It is clouded by the recent death of his devout mother, and the pending death from cancer of his sister-in-law. Also his brother left the church when his best friend committed suicide after the sexual abuse by a priest was made public. The Via Francigena thousand-mile route was first traced by Sigiric, the Archbishop of Canterbury in 880 AD. It begins at Canterbury Cathedral in England, crosses to France and runs roughly parallel to the border with Belgium and Germany. The trail rises into the Swiss Alps before descending into Italy's Tuscany and Siena regions, ending at St Peter's in Rome. As Egan discovers, one reason it is less popular (1,200 travellers in 2012) than the Santiago is the lack of dedicated accommodations and infrastructure. Egan is doing the trek for more than personal reasons. He wants to visit the churches, abbeys and religious sites that marked the spread of Christianity in the medieval centuries. Where is religion, the dominant force in earlier eras, in modern European culture? He hopes for a chance to interview Pope Francis when he gets to Rome, to gauge his impact on a church in crisis. His first steps in Canterbury are underwhelming. A bone fragment and a piece of vestments from Thomas � Becket are behind glass in the Martyr's Chapel of Saint Thomas Catholic Church. He feels unmoved and bemused when he can't buy a copy of Chaucer's Canterbury Tales in the gift shop, told that it's too bawdy to sell in a church. But outside he spots the first Via Francigena trail-marker, a pilgrim in a monk's robe with a walking stick. And he meets two young women also beginning the pilgrimage. The reader tags along, intrigued by the history of each town, city or countryside he passes through. Egan had not trained for the physical challenges of hiking a thousand miles on foot. He is also no purist, opting for rail or bus transport when the weather turns hot or the trail follows the edge of a busy highway. Foot problems plague the final stages of his route. His son, his daughter and later his wife each join him for segments but most of the time he is alone, though not without a cellphone. I was intrigued by the chapter on St. Maurice/St. Moritz in Switzerland. My dad never liked his middle name, Maurice, after Maurice Chevalier, the French actor and a heartthrob of my grandmother. He pronounced it ""Morris"" not ""Moreese"" but he might've felt differently if he'd known about the saint from the third century who was beheaded by the Roman emperor Maximian. It wasn't until 1250 that Maurice's statue, clearly showing his Black African race, was erected in Madeburg, Germany. He is the guiding saint of the Swiss Guard, protectors of the pope, and almost 600 houses of worship around the world bear his name. Why do people go on pilgrimages in this secular age? Egan asks this of a Tuscan priest in the Abbey of San Capresio, one of the oldest monasteries on the route. He finds that pilgrims (women outnumber men) want to talk about their marriages, their jobs, their families. ""My sense is that people who do the whole Via end up with a major change in how they live."" Egan asks if they become more spiritual. ""Not necessarily. They learn how to think more clearly."" The priest goes on to explain his theory that modern-day Italians have lost the daily habit of a siesta, running in ever faster circles of work and money.  This reminds me of my first trip to Tuscany in 2003 and my take-away from living in that gorgeous countryside: ""la dolce far niente,"" or ""the sweetness of doing nothing."" At the dawn of the 2020s we could all find ways to think more clearly, and to rediscover the pleasures of idleness, he said just after taking a siesta. ""A Pilgrimage to Eternity"" provides some encouraging light on the trail forward. Chuck Erion is the former co-owner of Words Worth Books, Waterloo "
119,The Record,https://www.therecord.com/entertainment/books/2020/01/03/at-the-library-feast-your-eyes.html,At The Library: Feast Your Eyes,[],"Fri., Jan. 3, 2020","""Feast Your Eyes"" by Myla Goldberg (Scribner, 2019 362 pages) ""Feast Your Eyes"" is a beautiful evocation of New York from the 1950s to 1970s, as told through the eyes of Samantha Preston, as she goes through the archival materials, photographs and ephemera of her mother, Lillian Preston. Samantha is helping to mount a photography retrospective of her work for a show at the MOMA, and it is through these documents that Lillian's story is told. After growing up in Cleveland, Lillian moves to New York to find herself creatively, and author Myla Goldberg creates a rich portrait of an artist's life: issues of motherhood, women's and abortion rights activism as well as censorship in this multifaceted novel. Goldberg's ability to bring these Lillian's photographs to life is a recurring highlight of the book, no matter your interest in photography as art. At the heart of the story, is the broken connections between Lillian and Samantha as the conflicts between artist, mother, and activist plays itself out in thoughtful and insightful prose."
120,The Record,https://www.therecord.com/entertainment/books/2019/12/16/at-the-library-albatross-by-terry-fallis.html,At The Library: Albatross by Terry Fallis,['Natalie Gibbons'],"Mon., Dec. 16, 2019","""Albatross"" by Terry Fallis (McClelland & Stewart, 2019, 390 pages) Author Terry Fallis is a Canadian treasure! Fallis, who started his career as a self-published author, is a fabulous writer. If you enjoy a well-written story that has humour and includes thoughtful, compassionate and captivating characters you need to pick up any Terry Fallis novel but in particular his newest novel ""Albatross."" How many of us do things that we really do not want to do? This is the dilemma Adam Coryell is facing. He discovers that he was made to play golf, quite literally. He becomes a golfing superstar, becomes as famous as Tiger Woods, and makes millions playing in tournaments being that good. However, Adam is not happy with his life. Fallis explores the theme of being famous, wealthy and doing something well but not enjoying what you do. Adam throughout the novel explores this inner struggle and ultimately has to make a decision which will affect not only him but the relationships with others closest to him. A novel of self-discovery that is highly entertaining, humorous and that explores the true meaning of following your dreams. "
121,The Record,https://www.therecord.com/ts/entertainment/books/2020/07/14/new-sci-fi-books-to-keep-you-one-page-ahead-of-the-headlines.html,New Sci-Fi books to keep you one page ahead of the headlines,['Alex GoodSpecial to the Star'],"Tue., July 14, 2020","Blue Ticket By Sophie Mackintosh Hamish Hamilton, 283 pages, $24.95  There’s no mistaking the turn science fiction and fantasy have taken in recent years toward being more overtly political in dealing with social justice issues. With that in mind, Sophie Mackintosh follows up her debut “The Water Cure” (which was longlisted for the Man Booker Prize in 2018) with a new take on patriarchal dystopia. When a girl in this new state begins menstruating, she is selected by random lottery to either become a wife and mother (receiving a white ticket) or be fitted with an IUD so she can enter into a career (the blue ticket of the title). Calla gets a blue ticket but finds the resulting freedom (“My time belonged to me, my life was only mine.”) to be an ambiguous blessing. After getting pregnant she has to make a run for the border, as it’s open season on wayward women like her. The feminist message is presented in stark terms. Men are nameless, senseless brutes while, among women, there is at least the possibility of fellow-feeling. Calla’s pregnancy both turns her inward and makes her more in tune with nature: transforming her into “a warm-blooded female animal” who speaks to rocks and dirt. What is more interesting, however, is Calla’s evolving understanding of the operation of individual free will in conflict with society, and the relation between agency and responsibility. Burn-In By P. W. Singer and August Cole Houghton Mifflin Harcourt, 417 pages, $39.98  A surprise comes right on the second page of “Burn-In.” It takes the form of an endnote. The presence of endnotes signals what the authors have dubbed “useful fiction” meant to “aid broader engagement with the thorny issues related to technology and society that will soon become all too real.” Or which are real already, since all the technology is drawn from current research. Hence the endnotes. The delivery vehicle for this cutting-edge messaging is an action thriller that follows the typical buddy-cop formula. FBI agent Lara Keegan is uncomfortably paired up with a new police robot named TAMS (Tactical Autonomous Mobility System) that represents the latest “meld of evolution and engineering.” Together, this odd couple must foil a gang of technoterrorists. All SF engages to some degree with issues relating to technology and society, so the “useful fiction” label isn’t very helpful. But it does give you some idea of how the authors target hot-button political issues of the day, and “Burn-In” will definitely appeal to those who want to stay one page ahead of the headlines. Network Effect By Martha Wells Tor, 352 pages, $36.50  Over the last few years the character of Murderbot has become an SF sensation. Murderbot is a security cyborg with a difference, a killing machine who loves binge-watching television dramas in his down time while making wry observations about his human charges. His adventures have been documented thus far in a series of four novellas known as “The Murderbot Diaries.” “Network Effect” is the first novel. Though it’s a standalone work, you’d be advised to read the Diaries first. Many of the characters are recurring, including a transport ship named ART who has as much attitude as Murderbot and plays a central role in the story. Though there’s lots of action, what makes Murderbot so engaging is his voice. Murderbot is never as interested in what’s going on around him as he is in talking to himself, and even when blowing things up or shooting bad guys he remains withdrawn. A heavy use of parentheses has the effect of reinforcing his obsessive interiority. He likes his extended human family well enough but they’re hard to relate to. It may be that ART is the only one capable of drawing him out of his armoured shell. The Oppenheimer Alternative By Robert J. Sawyer Red Deer Press, 392 pages, $24.95  In “The Oppenheimer Alternative,” award-winning SF writer Robert J. Sawyer heads in a slightly different direction. As the story begins, we’re in the world of thoroughly researched historical fiction, with the scientist J. Robert Oppenheimer (“Oppie”) heading to work on the Manhattan Project, the code name for America’s effort to create an atomic bomb. From here, however, things soon spin into alternate- or secret-history territory as it’s discovered that the solar system is about to experience a catastrophic meltdown, forcing the assembled all-stars of theoretical physics to become not the destroyers but the saviours of the world. You can always count on Sawyer, a storyteller of the first order, for a good read. “The Oppenheimer Alternative” delivers on that count, but it’s also a book that explores, on a human level, the sort of bigger questions raised by such world-changing events, both real and imagined."
